employee_id,name,age,gender,department,position,education,years_at_company,salary,performance_score,satisfaction_score,training_hours,projects_completed,absences_days,attrition,hire_date,city,remote_work,salary_band,tenure_group,engagement_index
EMP1290,William Griffin,58,Male,IT,Senior,Master,17.0,29350.39,3.0,4,65.0,28,23,0,2022-08-29,Lesliefurt,0,Entry,Veteran (10y+),3.5
EMP1291,Heather Gonzalez,61,Unknown,Engineering,Senior,Bachelor,4.0,42146.35,4.0,1,97.0,28,7,0,2020-09-22,Hernandezmouth,0,Lower-Mid,Growing (2-5y),2.5
EMP1292,Maria Taylor,47,Female,Engineering,Junior,Master,15.0,119166.39,4.0,2,2.0,18,24,1,2021-01-04,Amandaborough,1,Upper-Mid,Veteran (10y+),3.0
EMP1293,Joshua Wagner,44,Female,HR,Manager,High School,19.0,29098.2,4.0,5,79.0,11,5,1,2019-08-22,South Lindachester,1,Entry,Veteran (10y+),4.5
EMP1294,Mary Ross,60,Non-binary,IT,Junior,Bachelor,4.0,55387.73,3.0,1,50.0,7,15,0,2026-04-22,East Thomas,0,Lower-Mid,Growing (2-5y),2.0
EMP1295,Michele Marks,36,Male,Finance,Senior,High School,2.0,103615.16,3.0,2,67.0,5,3,0,2008-12-21,Elizabethland,0,Upper-Mid,New (<2y),2.5
EMP1296,Chad Potter,25,Male,Operations,Senior,Bachelor,11.0,80242.83,2.0,5,86.0,11,11,0,2022-01-19,Lisatown,0,Mid,Veteran (10y+),3.5
EMP1297,Jasmine Mcgee,50,Non-binary,Finance,Senior,PhD,0.0,98201.13,4.0,4,113.0,6,10,0,2013-06-20,Michelleside,0,Mid,New (<2y),4.0
EMP1298,Anthony Perry,43,Male,Legal,Senior,Master,8.0,88570.71,1.0,3,83.0,17,2,0,2016-03-16,Sanchezhaven,0,Mid,Experienced (5-10y),2.0
EMP1299,Adam Watts,46,Non-binary,Marketing,Senior,High School,8.0,111739.56,4.0,1,24.0,21,11,0,2016-07-06,North Michaeltown,0,Upper-Mid,Experienced (5-10y),2.5
EMP1301,Victor Gross,39,Non-binary,Legal,Mid-level,Master,2.0,91586.19,5.0,2,81.0,7,5,0,2023-06-10,North Benjamin,0,Mid,New (<2y),3.5
EMP1302,Robin Clark,54,Unknown,Marketing,Mid-level,Unknown,16.0,56893.84,3.0,5,105.0,23,18,0,2015-04-21,Nicolemouth,0,Lower-Mid,Veteran (10y+),4.0
EMP1304,Shelly Vazquez,23,Female,Finance,Mid-level,PhD,0.0,65096.85,2.0,4,92.0,21,15,0,2016-06-10,Amandaside,0,Lower-Mid,New (<2y),3.0
EMP1305,Kara Powell,56,Male,Engineering,Junior,Bachelor,7.0,63672.35,4.0,5,16.0,13,22,0,2023-09-26,Castroborough,1,Lower-Mid,Experienced (5-10y),4.5
EMP1306,Sarah Ramos,55,Unknown,Operations,Director,High School,12.0,97368.09,4.0,3,25.0,4,10,0,2007-09-02,North Elizabethchester,1,Mid,Veteran (10y+),3.5
EMP1307,Mary Walters,51,Male,IT,Manager,High School,14.0,97540.58,3.0,2,119.0,8,4,0,2014-12-02,Fieldston,1,Mid,Veteran (10y+),2.5
EMP1308,Joe Ford,34,Female,Marketing,Senior,Unknown,7.0,117211.05,3.0,3,22.0,7,8,0,2012-08-15,South William,0,Upper-Mid,Experienced (5-10y),3.0
EMP1309,Dana Gonzalez,34,Female,Marketing,Mid-level,PhD,11.0,115581.58,4.0,5,55.0,1,2,0,2023-05-14,Lake Kari,0,Upper-Mid,Veteran (10y+),4.5
EMP1310,Stacey Ramos,39,Female,Engineering,Junior,Unknown,11.0,97932.88,5.0,4,51.0,27,7,0,2007-10-16,Martinezview,1,Mid,Veteran (10y+),4.5
EMP1311,Leslie Jackson,53,Female,Marketing,Manager,Bachelor,13.0,31988.86,3.0,1,47.0,15,5,0,2012-06-22,Bradleyburgh,1,Entry,Veteran (10y+),2.0
EMP1312,Steven Le,53,Male,Finance,Senior,Master,14.0,120692.02,4.0,4,19.0,12,3,0,2010-04-13,Evansburgh,0,Upper-Mid,Veteran (10y+),4.0
EMP1313,Stephen King,56,Male,Marketing,Senior,High School,14.0,97949.19,2.0,4,108.0,6,11,0,2016-01-06,East Michael,0,Mid,Veteran (10y+),3.0
EMP1314,Christina Ferguson,60,Unknown,Engineering,Manager,Bachelor,8.0,55853.5,2.0,5,1.0,15,11,1,2023-04-13,Heathport,0,Lower-Mid,Experienced (5-10y),3.5
EMP1315,Zachary Clark,50,Male,Finance,Manager,Bachelor,18.0,93222.73,5.0,2,87.0,6,24,0,2007-12-11,West Charles,0,Mid,Veteran (10y+),3.5
EMP1317,Kenneth Kelley,37,Female,Finance,Junior,High School,7.0,90465.75,4.0,5,26.0,13,15,0,2013-03-09,Frenchview,0,Mid,Experienced (5-10y),4.5
EMP1318,Hailey French,31,Unknown,Legal,Director,Unknown,18.0,42093.25,1.0,3,1.0,13,9,1,2026-05-04,Lake Jennaview,0,Lower-Mid,Veteran (10y+),2.0
EMP1319,Melinda Moore,51,Male,Operations,Director,Master,5.0,54794.54,4.0,3,77.0,11,21,0,2008-01-05,East Marcus,1,Lower-Mid,Growing (2-5y),3.5
EMP1320,Brandon Freeman,46,Female,Engineering,Mid-level,High School,19.0,92748.23,3.0,1,3.0,0,13,0,2008-11-24,Teresashire,0,Mid,Veteran (10y+),2.0
EMP1321,Harold Wong,60,Female,Finance,Senior,High School,18.0,101822.17,3.0,3,112.0,0,12,1,2009-12-10,Larryberg,1,Upper-Mid,Veteran (10y+),3.0
EMP1322,David Velasquez,41,Unknown,Finance,Mid-level,Master,3.0,83135.92,3.0,3,12.0,11,8,0,2013-04-01,Stephensfurt,1,Mid,Growing (2-5y),3.0
EMP1323,Lisa Brown,26,Female,Marketing,Director,Bachelor,6.0,67845.78,2.0,5,99.0,19,6,0,2016-03-10,South Chad,0,Lower-Mid,Experienced (5-10y),3.5
EMP1325,Rebecca Poole,51,Unknown,Finance,Senior,High School,11.0,69774.47,4.0,3,107.0,14,4,1,2017-02-11,Hardinborough,1,Lower-Mid,Veteran (10y+),3.5
EMP1326,Devon Mccormick,24,Non-binary,Marketing,Director,Bachelor,12.0,88337.13,2.0,4,117.0,3,17,0,2023-05-30,Lake Brandon,0,Mid,Veteran (10y+),3.0
EMP1327,Brandon Moore,35,Female,Finance,Senior,PhD,2.0,67080.87,2.0,2,118.0,6,3,0,2026-05-01,Samueltown,0,Lower-Mid,New (<2y),2.0
EMP1328,Gloria Wallace,51,Male,IT,Mid-level,Bachelor,11.0,74435.55,2.0,3,71.0,15,1,0,2011-07-11,West Jessica,0,Mid,Veteran (10y+),2.5
EMP1329,Jason Lynch,25,Unknown,Finance,Director,Master,1.0,70359.56,2.0,4,65.0,2,2,1,2020-07-22,South Amanda,1,Mid,New (<2y),3.0
EMP1330,Christine Young,39,Non-binary,Engineering,Mid-level,Unknown,1.0,66957.34,4.0,5,5.0,6,11,0,2010-03-29,North Connor,1,Lower-Mid,New (<2y),4.5
EMP1331,Mark Clayton,58,Female,Legal,Senior,Master,8.0,76896.93,4.0,4,30.0,28,2,0,2006-10-16,Fordville,0,Mid,Experienced (5-10y),4.0
EMP1332,Richard Pennington,46,Male,Operations,Junior,PhD,0.0,68182.64,1.0,4,117.0,23,3,0,2011-01-09,Gregoryfurt,1,Lower-Mid,New (<2y),2.5
EMP1333,Michael Smith,22,Female,IT,Manager,Bachelor,7.0,111082.24,1.0,2,9.0,21,5,0,2024-09-08,Annaport,0,Upper-Mid,Experienced (5-10y),1.5
EMP1335,Veronica Hardy,30,Unknown,Engineering,Senior,PhD,5.0,61353.94,4.0,2,0.0,15,18,0,2012-12-03,Sextonmouth,1,Lower-Mid,Growing (2-5y),3.0
EMP1336,Travis Brown,36,Non-binary,Legal,Director,Master,17.0,53243.59,3.0,4,105.0,23,9,0,2012-05-24,Patrickfort,0,Lower-Mid,Veteran (10y+),3.5
EMP1337,Katelyn Martin,45,Male,Operations,Mid-level,Bachelor,16.0,80477.77,3.0,3,73.0,7,0,0,2019-11-10,Sweeneychester,1,Mid,Veteran (10y+),3.0
EMP1339,Arthur Sandoval,33,Female,Legal,Junior,High School,5.0,115554.83,3.0,4,2.0,21,15,0,2021-02-10,North Kimberlybury,1,Upper-Mid,Growing (2-5y),3.5
EMP1340,Robert Bell,58,Unknown,Engineering,Mid-level,PhD,7.0,123778.55,1.0,4,31.0,5,8,0,2008-02-23,Jacobburgh,0,Upper-Mid,Experienced (5-10y),2.5
EMP1345,Rebecca Simpson,32,Female,Legal,Senior,PhD,16.0,90709.55,4.0,2,51.0,28,8,0,2012-10-11,New Michael,0,Mid,Veteran (10y+),3.0
EMP1346,Danielle Mann,34,Unknown,Finance,Senior,Bachelor,2.0,69012.32,3.0,5,114.0,5,11,0,2020-08-29,Port Theresa,1,Lower-Mid,New (<2y),4.0
EMP1347,Sandra Wilson,55,Unknown,Legal,Senior,Unknown,7.0,48309.13,3.0,5,45.0,23,22,0,2018-04-08,Burnsland,1,Lower-Mid,Experienced (5-10y),4.0
EMP1348,Donna Kemp,46,Male,Legal,Director,Bachelor,13.0,68010.79,2.0,3,33.0,0,8,1,2009-09-28,Bakerland,0,Lower-Mid,Veteran (10y+),2.5
EMP1350,Lori Davis,25,Unknown,Engineering,Manager,Master,15.0,100916.17,4.0,3,83.0,18,1,0,2012-06-21,Stevenhaven,0,Upper-Mid,Veteran (10y+),3.5
EMP1351,Michael Pineda,29,Male,Marketing,Junior,Master,12.0,122538.98,5.0,3,60.0,11,10,0,2012-12-04,East Derek,1,Upper-Mid,Veteran (10y+),4.0
EMP1352,Adam Sims,41,Non-binary,Finance,Manager,PhD,19.0,81120.48,5.0,3,71.0,23,10,0,2007-04-20,Normanmouth,0,Mid,Veteran (10y+),4.0
EMP1354,Reginald Wallace,31,Non-binary,Engineering,Director,Unknown,12.0,78810.87,3.0,4,69.0,5,22,0,2025-12-07,North Chelseaville,0,Mid,Veteran (10y+),3.5
EMP1355,Lisa Villa,55,Female,Operations,Director,Unknown,5.0,104555.85,2.0,3,10.0,29,5,0,2012-09-04,Terrencestad,0,Upper-Mid,Growing (2-5y),2.5
EMP1356,John Gordon,47,Non-binary,Engineering,Director,Bachelor,16.0,104017.48,4.0,4,107.0,17,20,0,2021-11-09,Blackchester,1,Upper-Mid,Veteran (10y+),4.0
EMP1357,Katherine Young,24,Male,Marketing,Junior,High School,13.0,72108.66,4.0,4,81.0,12,19,0,2013-09-06,Teresamouth,1,Mid,Veteran (10y+),4.0
EMP1358,Karina Johnson,27,Female,Marketing,Manager,Unknown,16.0,81314.75,4.0,4,114.0,6,6,0,2008-06-17,Lake Ernest,0,Mid,Veteran (10y+),4.0
EMP1359,Patricia Sanchez,26,Unknown,IT,Mid-level,Bachelor,7.0,91316.16,4.0,1,105.0,22,2,0,2017-10-18,Jasminefort,0,Mid,Experienced (5-10y),2.5
EMP1360,Roberto Phillips Jr.,26,Non-binary,Operations,Director,PhD,10.0,46557.81,4.0,5,92.0,12,7,0,2024-01-31,West Mariachester,0,Lower-Mid,Experienced (5-10y),4.5
EMP1361,Megan Silva,44,Male,HR,Junior,Master,19.0,105315.21,4.0,3,88.0,20,17,0,2012-09-11,South Tiffanyburgh,1,Upper-Mid,Veteran (10y+),3.5
EMP1362,Michael Solomon,30,Male,Finance,Manager,Master,0.0,118370.8,2.0,3,62.0,7,16,0,2016-11-10,Peckberg,1,Upper-Mid,New (<2y),2.5
EMP1364,Alejandro Martinez,41,Female,Finance,Senior,Master,16.0,43860.15,5.0,3,109.0,20,1,0,2008-04-29,East Louisburgh,1,Lower-Mid,Veteran (10y+),4.0
EMP1366,Wendy Phillips PhD,39,Male,Marketing,Junior,High School,10.0,92717.97,4.0,3,81.0,8,20,0,2017-08-11,Henryfort,1,Mid,Experienced (5-10y),3.5
EMP1369,Kevin Johnson DVM,24,Non-binary,Engineering,Mid-level,Bachelor,4.0,113378.72,1.0,3,101.0,1,6,0,2017-08-19,Port Tanyaland,1,Upper-Mid,Growing (2-5y),2.0
EMP1370,Miguel Rice,53,Female,Legal,Senior,High School,16.0,58576.12,4.0,5,9.0,3,17,0,2020-07-09,Michelleville,1,Lower-Mid,Veteran (10y+),4.5
EMP1375,Kayla Roberts,30,Female,HR,Senior,Master,8.0,75621.44,3.0,3,64.0,3,3,0,2023-12-12,Garciahaven,0,Mid,Experienced (5-10y),3.0
EMP1377,Cody Curry,35,Non-binary,HR,Junior,Unknown,12.0,90210.19,3.0,4,113.0,4,4,0,2011-01-29,Cherylville,0,Mid,Veteran (10y+),3.5
EMP1378,Todd Rojas,58,Female,HR,Manager,PhD,10.0,144149.49,2.0,2,25.0,18,11,0,2013-06-02,Tuckertown,0,Upper-Mid,Experienced (5-10y),2.0
EMP1379,Veronica Young,55,Female,Engineering,Senior,Bachelor,13.0,77478.46,4.0,5,14.0,9,8,0,2016-03-16,South Renee,0,Mid,Veteran (10y+),4.5
EMP1381,Mia Clark,24,Female,HR,Senior,PhD,10.0,110456.01,5.0,3,32.0,29,12,1,2008-02-24,Seanview,1,Upper-Mid,Experienced (5-10y),4.0
EMP1382,Jonathan Little,49,Female,Engineering,Junior,Unknown,12.0,35279.54,2.0,3,61.0,24,24,0,2006-12-10,Woodsmouth,1,Entry,Veteran (10y+),2.5
EMP1383,Jennifer Meza,50,Female,Engineering,Junior,Bachelor,13.0,40277.3,4.0,4,100.0,20,17,0,2010-12-04,West Elizabeth,1,Lower-Mid,Veteran (10y+),4.0
EMP1384,Anthony King,30,Male,Engineering,Manager,Unknown,12.0,60122.41,3.0,3,46.0,9,19,0,2025-02-08,Smithburgh,1,Lower-Mid,Veteran (10y+),3.0
EMP1385,Bradley Munoz,24,Female,Engineering,Senior,Master,0.0,67927.83,2.0,3,94.0,4,8,1,2019-03-24,Richardstad,1,Lower-Mid,New (<2y),2.5
EMP1386,Luis Rodriguez,46,Female,Marketing,Mid-level,Master,7.0,59523.18,4.0,3,34.0,16,3,0,2018-04-16,Lake Sabrinastad,0,Lower-Mid,Experienced (5-10y),3.5
EMP1387,David Sanders,55,Male,Engineering,Mid-level,PhD,11.0,74212.19,4.0,2,64.0,21,20,0,2023-12-11,New Jasmine,0,Mid,Veteran (10y+),3.0
EMP1388,Randy Hart,33,Non-binary,Engineering,Director,Master,18.0,81868.55,4.0,4,71.0,12,7,0,2011-04-14,New Scott,1,Mid,Veteran (10y+),4.0
EMP1389,April Beard,30,Unknown,IT,Mid-level,High School,11.0,101723.99,3.0,3,75.0,22,0,0,2017-05-25,Tammyshire,0,Upper-Mid,Veteran (10y+),3.0
EMP1390,Nicholas Orr,36,Male,HR,Manager,High School,7.0,77279.71,3.0,2,117.0,16,16,0,2023-10-09,South Abigail,0,Mid,Experienced (5-10y),2.5
EMP1391,Patricia Jensen,61,Male,Finance,Junior,Unknown,7.0,60951.34,3.0,4,82.0,8,24,0,2020-05-26,Griffinside,1,Lower-Mid,Experienced (5-10y),3.5
EMP1392,Yvette Mcpherson,46,Non-binary,Marketing,Mid-level,High School,12.0,100366.13,5.0,5,24.0,23,8,0,2023-09-02,Port Robert,0,Upper-Mid,Veteran (10y+),5.0
EMP1393,Amanda Perez,26,Female,HR,Director,High School,11.0,54557.11,3.0,5,56.0,11,19,1,2012-01-18,Lake Thomas,0,Lower-Mid,Veteran (10y+),4.0
EMP1394,Andrew Ochoa,32,Female,Engineering,Manager,Bachelor,15.0,34184.93,3.0,3,31.0,13,12,0,2024-02-23,Lake Matthew,0,Entry,Veteran (10y+),3.0
EMP1395,Alex Fisher,55,Male,Finance,Manager,Bachelor,0.0,105148.9,3.0,2,62.0,13,1,0,2022-05-24,Lake Thomasville,0,Upper-Mid,New (<2y),2.5
EMP1396,Paul Hughes,45,Non-binary,Engineering,Manager,High School,12.0,103546.33,4.0,3,0.0,7,12,1,2017-06-17,East David,0,Upper-Mid,Veteran (10y+),3.5
EMP1398,Samuel Williams,59,Female,Legal,Manager,High School,4.0,65022.53,5.0,5,76.0,4,19,0,2019-03-01,Lake Sarah,1,Lower-Mid,Growing (2-5y),5.0
EMP1399,Daniel Long,29,Unknown,Engineering,Manager,PhD,7.0,52076.81,3.0,2,91.0,18,5,1,2015-05-20,West Benjamin,1,Lower-Mid,Experienced (5-10y),2.5
EMP1400,Regina White,26,Female,Marketing,Junior,Bachelor,13.0,83165.61,5.0,2,0.0,27,0,0,2011-10-19,Baileyton,0,Mid,Veteran (10y+),3.5
EMP1401,Emily Santana,47,Female,Marketing,Junior,High School,12.0,118301.23,2.0,3,50.0,13,24,0,2019-08-25,Port Bryan,1,Upper-Mid,Veteran (10y+),2.5
EMP1404,Rachel Mendoza,58,Non-binary,Engineering,Senior,PhD,14.0,95493.21,2.0,3,67.0,6,3,0,2013-04-19,Port Nicholas,0,Mid,Veteran (10y+),2.5
EMP1405,Misty Norman,34,Male,Engineering,Junior,PhD,19.0,74997.02,5.0,2,4.0,26,0,0,2016-05-16,New Jodihaven,1,Mid,Veteran (10y+),3.5
EMP1406,Tyler Alexander,49,Male,Engineering,Senior,Unknown,17.0,102083.51,3.0,3,88.0,25,13,0,2020-06-21,Cathyhaven,0,Upper-Mid,Veteran (10y+),3.0
EMP1407,Valerie Montoya,26,Non-binary,Engineering,Director,Unknown,17.0,93625.76,5.0,3,85.0,25,8,0,2012-10-15,Hensonhaven,1,Mid,Veteran (10y+),4.0
EMP1408,Matthew Watkins,34,Female,IT,Mid-level,Unknown,1.0,110986.14,4.0,2,91.0,7,23,0,2012-10-07,East Johnhaven,1,Upper-Mid,New (<2y),3.0
EMP1409,Joy Blankenship,38,Non-binary,Engineering,Junior,Master,3.0,63511.28,3.0,4,38.0,13,3,1,2025-12-19,North Aaronview,0,Lower-Mid,Growing (2-5y),3.5
EMP1410,Rebecca Peters,61,Unknown,Engineering,Junior,High School,0.0,31547.21,2.0,4,22.0,21,17,0,2010-02-04,Port Denise,1,Entry,New (<2y),3.0
EMP1413,Stephen Caldwell,24,Non-binary,Engineering,Senior,Unknown,4.0,67598.85,2.0,5,3.0,10,3,0,2010-09-01,East Marilyn,0,Lower-Mid,Growing (2-5y),3.5
EMP1414,Ethan Lewis,61,Male,Operations,Senior,High School,18.0,68996.18,2.0,5,46.0,13,24,0,2020-02-11,Lindaville,1,Lower-Mid,Veteran (10y+),3.5
EMP1415,Robert Tapia,55,Unknown,Engineering,Mid-level,High School,14.0,138867.16,3.0,2,20.0,20,9,0,2021-12-12,Thompsonbury,1,Upper-Mid,Veteran (10y+),2.5
EMP1416,Bobby Keller,61,Male,Engineering,Junior,Bachelor,7.0,58945.13,4.0,2,100.0,7,2,0,2018-03-08,Robinstad,0,Lower-Mid,Experienced (5-10y),3.0
EMP1417,Gloria Owen,48,Female,IT,Manager,PhD,19.0,53667.42,2.0,3,55.0,2,22,0,2024-10-17,South Brookehaven,0,Lower-Mid,Veteran (10y+),2.5
EMP1418,Justin Harris,34,Female,HR,Director,High School,16.0,77132.11,2.0,5,104.0,27,6,0,2009-04-13,Michaelmouth,0,Mid,Veteran (10y+),3.5
EMP1419,Amanda Snyder,54,Female,Marketing,Director,PhD,0.0,104512.27,4.0,5,65.0,28,9,0,2016-02-09,Lake Amyville,0,Upper-Mid,New (<2y),4.5
EMP1420,Anna Dominguez,27,Female,Marketing,Senior,High School,11.0,131960.05,2.0,5,58.0,28,12,0,2011-10-10,West Susanville,0,Upper-Mid,Veteran (10y+),3.5
EMP1421,Michele Hernandez,45,Female,Engineering,Mid-level,Master,18.0,91434.12,2.0,2,6.0,22,3,0,2024-03-25,Robbinsburgh,1,Mid,Veteran (10y+),2.0
EMP1422,Brian Martinez,40,Unknown,HR,Junior,Unknown,14.0,43239.78,2.0,5,48.0,17,17,0,2011-05-11,Gomezborough,1,Lower-Mid,Veteran (10y+),3.5
EMP1423,Angel Carrillo,37,Male,Finance,Junior,PhD,8.0,124271.61,5.0,3,15.0,2,10,0,2007-08-06,West Justinside,0,Upper-Mid,Experienced (5-10y),4.0
EMP1424,Tracy Young,61,Non-binary,Finance,Senior,Master,6.0,74513.28,4.0,1,16.0,12,24,0,2025-09-06,North Emily,1,Mid,Experienced (5-10y),2.5
EMP1425,Chad Davis,49,Male,Marketing,Senior,High School,1.0,54057.26,3.0,3,83.0,11,3,0,2018-11-22,Mooreland,1,Lower-Mid,New (<2y),3.0
EMP1426,Ryan Thomas,54,Unknown,Engineering,Manager,Unknown,8.0,48015.19,4.0,1,86.0,14,23,1,2021-04-15,Jamesburgh,0,Lower-Mid,Experienced (5-10y),2.5
EMP1427,Robert Harris,34,Male,Operations,Director,Master,9.0,95908.22,3.0,3,97.0,17,13,0,2011-11-12,Ashleyborough,0,Mid,Experienced (5-10y),3.0
EMP1428,John Warren,46,Non-binary,Legal,Director,Unknown,1.0,80970.73,4.0,3,74.0,4,17,1,2023-07-05,Port Kelly,0,Mid,New (<2y),3.5
EMP1429,Micheal James,57,Male,Operations,Director,High School,18.0,83626.88,4.0,3,33.0,6,7,0,2007-01-07,South Jasonfurt,1,Mid,Veteran (10y+),3.5
EMP1430,Nathan Ramirez,48,Male,IT,Senior,High School,10.0,107162.58,4.0,4,32.0,10,9,1,2023-01-02,Carolmouth,0,Upper-Mid,Experienced (5-10y),4.0
EMP1431,Christina Morales,59,Unknown,Marketing,Manager,Master,12.0,54946.14,3.0,5,25.0,25,4,0,2019-12-18,South Colleen,1,Lower-Mid,Veteran (10y+),4.0
EMP1432,Richard Gallegos,28,Non-binary,Legal,Mid-level,High School,9.0,109153.87,1.0,4,0.0,26,22,0,2023-03-15,Jillianville,0,Upper-Mid,Experienced (5-10y),2.5
EMP1433,Kelly Watson,26,Female,IT,Senior,Bachelor,13.0,62021.07,3.0,3,62.0,10,6,0,2010-11-09,Jennifermouth,0,Lower-Mid,Veteran (10y+),3.0
EMP1435,Bradley Rodgers,44,Female,Marketing,Senior,High School,18.0,89968.48,4.0,5,40.0,14,24,0,2006-07-31,Villegasside,0,Mid,Veteran (10y+),4.5
EMP1436,Lisa Elliott,31,Non-binary,Finance,Mid-level,High School,8.0,51994.04,4.0,2,85.0,9,2,0,2021-03-19,Mirandachester,1,Lower-Mid,Experienced (5-10y),3.0
EMP1437,Richard Garza,53,Male,Finance,Mid-level,Bachelor,6.0,24364.55,5.0,3,57.0,14,3,0,2024-09-22,Robertsfort,1,Entry,Experienced (5-10y),4.0
EMP1438,Timothy Allen,51,Unknown,Operations,Manager,Unknown,2.0,95223.12,2.0,3,97.0,12,9,0,2010-02-04,Delgadotown,0,Mid,New (<2y),2.5
EMP1439,Courtney Moore,60,Female,Marketing,Junior,PhD,19.0,65645.49,4.0,1,78.0,13,3,0,2016-09-24,West Amandaburgh,1,Lower-Mid,Veteran (10y+),2.5
EMP1441,Travis Bennett,39,Male,Marketing,Mid-level,Bachelor,1.0,94154.9,5.0,5,14.0,12,9,0,2015-05-04,Michelleland,0,Mid,New (<2y),5.0
EMP1442,Lisa Miller,57,Female,IT,Mid-level,Unknown,5.0,100260.35,5.0,2,41.0,9,20,0,2009-06-13,Brownhaven,1,Upper-Mid,Growing (2-5y),3.5
EMP1443,Catherine Le,23,Female,IT,Mid-level,Bachelor,2.0,105592.76,4.0,4,92.0,24,21,0,2010-12-18,Hicksport,0,Upper-Mid,New (<2y),4.0
EMP1445,Mindy Johnson,34,Male,Engineering,Director,Bachelor,7.0,110647.37,4.0,5,86.0,0,14,0,2015-11-12,Leonardview,0,Upper-Mid,Experienced (5-10y),4.5
EMP1448,Leslie Eaton,60,Non-binary,Engineering,Junior,PhD,8.0,45538.99,5.0,3,8.0,15,18,0,2013-03-06,Finleychester,1,Lower-Mid,Experienced (5-10y),4.0
EMP1449,Eric Taylor,23,Male,HR,Senior,High School,11.0,80450.63,3.0,3,113.0,11,17,0,2021-07-07,Lake Janicestad,1,Mid,Veteran (10y+),3.0
EMP1450,Adrian Collins,53,Female,Marketing,Junior,Unknown,2.0,50529.64,4.0,1,35.0,25,11,1,2006-09-10,East Markview,0,Lower-Mid,New (<2y),2.5
EMP1452,Isabel Hill,48,Male,IT,Senior,PhD,0.0,83456.31,3.0,4,79.0,5,15,0,2008-12-20,Tiffanytown,0,Mid,New (<2y),3.5
EMP1454,Brooke Mcdonald,61,Unknown,Marketing,Director,High School,14.0,62641.14,4.0,2,47.0,11,15,0,2018-02-27,North Darryl,0,Lower-Mid,Veteran (10y+),3.0
EMP1455,Kelly Russell,52,Female,Marketing,Junior,Bachelor,4.0,43732.6,5.0,2,50.0,24,1,0,2017-10-02,Port Michael,1,Lower-Mid,Growing (2-5y),3.5
EMP1456,Michael Santiago,55,Non-binary,Engineering,Director,Bachelor,16.0,75548.6,5.0,4,96.0,14,23,0,2008-04-29,New Alicia,0,Mid,Veteran (10y+),4.5
EMP1457,Lisa Hawkins,45,Female,Engineering,Junior,Unknown,5.0,23376.07,2.0,1,118.0,3,14,1,2021-07-31,West Vanessaburgh,0,Entry,Growing (2-5y),1.5
EMP1458,Kristen Calhoun,56,Unknown,Finance,Junior,PhD,10.0,57850.05,5.0,4,94.0,23,6,1,2019-08-26,North Kathleen,0,Lower-Mid,Experienced (5-10y),4.5
EMP1459,Matthew Ruiz,27,Male,Finance,Junior,Unknown,17.0,51805.4,4.0,1,69.0,3,0,0,2020-04-20,Josephview,0,Lower-Mid,Veteran (10y+),2.5
EMP1460,Joseph Simmons,40,Female,Marketing,Junior,Master,3.0,69015.58,3.0,2,73.0,29,4,0,2007-07-10,West Evanton,1,Lower-Mid,Growing (2-5y),2.5
EMP1462,James Jones,28,Male,Operations,Manager,Unknown,12.0,98998.92,3.0,3,67.0,26,21,0,2017-02-25,Annetteville,0,Mid,Veteran (10y+),3.0
EMP1463,John Blackwell,31,Non-binary,Engineering,Manager,Unknown,8.0,114586.93,5.0,3,117.0,23,20,1,2015-02-26,Hullstad,0,Upper-Mid,Experienced (5-10y),4.0
EMP1464,Kenneth Davis,53,Unknown,Marketing,Manager,PhD,5.0,47055.53,4.0,3,21.0,11,3,0,2015-02-12,Lopezberg,0,Lower-Mid,Growing (2-5y),3.5
EMP1465,Heather Martinez,55,Male,Operations,Junior,Master,11.0,124820.82,4.0,5,76.0,6,13,0,2018-09-05,East Stephaniefurt,1,Upper-Mid,Veteran (10y+),4.5
EMP1467,Dr. Vanessa Torres,36,Female,Marketing,Senior,Unknown,2.0,79313.17,4.0,1,115.0,8,0,0,2019-06-16,Birdstad,1,Mid,New (<2y),2.5
EMP1468,Heather Hendrix,51,Male,Engineering,Manager,Master,2.0,87771.57,1.0,3,92.0,8,15,1,2014-12-31,Jamesbury,1,Mid,New (<2y),2.0
EMP1469,Debra Sanford,58,Female,HR,Mid-level,Master,11.0,136114.57,3.0,5,5.0,7,22,0,2007-12-09,East Justinfort,0,Upper-Mid,Veteran (10y+),4.0
EMP1470,Carla Gutierrez,50,Unknown,Legal,Mid-level,PhD,14.0,61442.94,4.0,3,25.0,13,8,0,2021-11-10,Lake Jeremiahborough,1,Lower-Mid,Veteran (10y+),3.5
EMP1471,Kenneth Nguyen,43,Unknown,Engineering,Junior,PhD,8.0,30081.55,2.0,2,74.0,0,21,0,2017-09-28,East David,0,Entry,Experienced (5-10y),2.0
EMP1472,Kenneth Riley,25,Non-binary,Finance,Senior,Master,7.0,112259.49,4.0,4,87.0,22,15,0,2008-07-11,North Ashley,0,Upper-Mid,Experienced (5-10y),4.0
EMP1473,Jeffrey Macias,41,Female,Marketing,Manager,Unknown,10.0,54165.66,3.0,4,92.0,20,18,0,2025-05-03,Roseshire,0,Lower-Mid,Experienced (5-10y),3.5
EMP1474,Leslie Mendoza,53,Female,HR,Junior,Bachelor,15.0,65960.29,4.0,4,2.0,22,14,0,2008-08-11,Palmermouth,0,Lower-Mid,Veteran (10y+),4.0
