employee_id,name,age,gender,department,position,education,years_at_company,salary,performance_score,satisfaction_score,training_hours,projects_completed,absences_days,attrition,hire_date,city,remote_work
EMP1332,Richard Pennington,46.0,M,Operations,Junior,PhD,0.0,68182.63544618849,1.0,4,117.0,23,3,0,2011-01-09,Gregoryfurt,1
EMP1333,Michael Smith,22.0,Female,IT,Manager,Bachelor,7.0,111082.23884079856,1.0,2,9.0,21,5,0,2024-09-08,Annaport,0
EMP1334,Dr. Shelia Barnes,36.0,Male,,Mid-level,High School,5.0,,4.0,5,107.0,5,11,0,2006-07-08,Gregoryport,1
EMP1335,Veronica Hardy,30.0,,eng,Senior,PhD,5.0,61353.93535072306,4.0,2,,15,18,0,2012-12-03,Sextonmouth,1
EMP1336,Travis Brown,36.0,Non-binary,Legal,Director,Master,17.0,53243.59441206937,3.0,4,105.0,23,9,0,2012-05-24,Patrickfort,0
EMP1337,Katelyn Martin,45.0,M,Operations,Mid-level,Bachelor,16.0,80477.76500086025,3.0,3,73.0,7,0,0,2019-11-10,Sweeneychester,1
EMP1338,Kayla Hanson,,Non-binary,Operations,Senior,Master,11.0,76928.61964707816,4.0,5,22.0,22,16,0,2007-03-29,New Brittany,1
EMP1339,Arthur Sandoval,33.0,F,Legal,Junior,High School,5.0,115554.82753873573,3.0,4,2.0,21,15,0,2021-02-10,North Kimberlybury,1
EMP1340,Robert Bell,58.0,,eng,Mid-level,PhD,7.0,123778.55120744486,1.0,4,31.0,5,8,0,2008-02-23,Jacobburgh,0
EMP1341,Shane Whitaker,58.0,F,,Senior,PhD,18.0,55672.913610737975,4.0,2,19.0,9,24,0,2019-08-24,Lake Ambertown,1
EMP1342,Shawn Lang,27.0,Non-binary,,Mid-level,,9.0,75012.50162584074,4.0,3,73.0,15,20,0,2017-06-02,Julieland,1
EMP1343,Kathy Williams,60.0,,Marketing,Senior,Master,0.0,,4.0,4,28.0,10,8,1,2018-05-04,Ambermouth,0
EMP1344,Sandra Black,45.0,Non-binary,,Manager,,12.0,55054.6562915666,4.0,4,104.0,12,22,0,2019-05-17,Mariechester,0
EMP1345,Rebecca Simpson,32.0,Female,Legal,Senior,PhD,16.0,90709.55090094058,4.0,2,51.0,28,8,0,2012-10-11,New Michael,0
EMP1346,Danielle Mann,34.0,,Finance,Senior,Bachelor,2.0,69012.31578087638,3.0,5,114.0,5,11,0,2020-08-29,Port Theresa,1
EMP1347,Sandra Wilson,55.0,,Legal,Senior,,7.0,48309.12873497556,3.0,5,45.0,23,22,0,2018-04-08,Burnsland,1
EMP1348,Donna Kemp,46.0,Male,Legal,Director,Bachelor,13.0,68010.79239333642,2.0,3,33.0,0,8,1,2009-09-28,Bakerland,0
EMP1349,Taylor Collier,28.0,Female,IT,Senior,,2.0,-2720.3852134126305,2.0,4,100.0,20,14,1,2015-03-08,South Joseph,1
EMP1350,Lori Davis,25.0,,Engineering,Manager,Master,15.0,100916.1707354814,4.0,3,83.0,18,1,0,2012-06-21,Stevenhaven,0
EMP1351,Michael Pineda,29.0,M,MARKETING,Junior,Master,12.0,122538.98137784176,5.0,3,60.0,11,10,0,2012-12-04,East Derek,1
EMP1352,Adam Sims,41.0,Non-binary,Finance,Manager,PhD,19.0,81120.48434736348,5.0,3,71.0,23,10,0,2007-04-20,Normanmouth,0
EMP1353,Debbie Williamson,50.0,M,HR,Junior,Master,16.0,,4.0,4,70.0,26,7,0,2010-12-05,South Alexis,0
EMP1354,Reginald Wallace,31.0,Non-binary,Engineering,Director,,12.0,78810.86917185465,,4,69.0,5,22,0,2025-12-07,North Chelseaville,0
EMP1355,Lisa Villa,55.0,F,Operations,Director,,5.0,104555.85072345787,2.0,3,10.0,29,5,0,2012-09-04,Terrencestad,0
EMP1356,John Gordon,47.0,Non-binary,eng,Director,Bachelor,16.0,104017.47508992958,4.0,4,107.0,17,20,0,2021-11-09,Blackchester,1
EMP1357,Katherine Young,24.0,Male,MARKETING,Junior,High School,13.0,72108.66078629423,4.0,4,81.0,12,19,0,2013-09-06,Teresamouth,1
EMP1358,Karina Johnson,27.0,F,MARKETING,Manager,,16.0,81314.74818447728,4.0,4,114.0,6,6,0,2008-06-17,Lake Ernest,0
EMP1359,Patricia Sanchez,26.0,,IT,Mid-level,Bachelor,7.0,91316.16017942695,4.0,1,105.0,22,2,0,2017-10-18,Jasminefort,0
EMP1360,Roberto Phillips Jr.,26.0,Non-binary,Operations,Director,PhD,10.0,46557.81358623165,4.0,5,92.0,12,7,0,2024-01-31,West Mariachester,0
EMP1361,Megan Silva,44.0,Male,HR,Junior,Master,19.0,105315.20593551142,4.0,3,88.0,20,17,0,2012-09-11,South Tiffanyburgh,1
EMP1362,Michael Solomon,30.0,M,Finance,Manager,Master,0.0,118370.79728068068,2.0,3,62.0,7,16,0,2016-11-10,Peckberg,1
EMP1363,Ashley Park,0.0,F,Legal,Director,,6.0,,4.0,2,20.0,29,10,0,2022-01-04,Colemanstad,0
EMP1364,Alejandro Martinez,41.0,F,Finance,Senior,Master,16.0,43860.15220963613,5.0,3,109.0,20,1,0,2008-04-29,East Louisburgh,1
EMP1365,Chase Lewis,107.0,Male,IT,Manager,PhD,9.0,25749.98861452815,3.0,5,2.0,16,24,0,2013-01-21,Port Kayla,0
EMP1366,Wendy Phillips PhD,39.0,M,MARKETING,Junior,High School,10.0,92717.96683794829,4.0,3,81.0,8,20,0,2017-08-11,Henryfort,1
EMP1367,Morgan Green,1.0,F,Finance,Mid-level,,8.0,55995.26377594784,3.0,4,87.0,19,23,1,2019-07-11,Lauraville,1
EMP1368,Matthew Dixon,45.0,,,Mid-level,PhD,8.0,82178.33385307464,5.0,2,110.0,12,18,0,2024-01-23,Tylerhaven,1
EMP1369,Kevin Johnson DVM,24.0,Non-binary,eng,Mid-level,Bachelor,4.0,113378.71800018872,1.0,3,101.0,1,6,0,2017-08-19,Port Tanyaland,1
EMP1370,Miguel Rice,53.0,Female,Legal,Senior,High School,16.0,58576.12059003975,4.0,5,9.0,3,17,0,2020-07-09,Michelleville,1
EMP1371,Robert Mcdaniel,56.0,M,Operations,Manager,,8.0,,2.0,4,26.0,29,7,1,2011-10-04,West Michael,1
EMP1372,Christopher Rowe,59.0,Non-binary,,Director,Master,16.0,81918.0743147079,4.0,2,11.0,28,13,0,2017-02-08,North Matthew,1
EMP1373,Tyler Caldwell,34.0,Female,,Manager,,18.0,42562.25900044423,2.0,3,6.0,24,6,0,2015-07-22,Lake Michelle,0
EMP1374,Yolanda Howard,46.0,F,,Mid-level,Bachelor,6.0,56053.5950998531,3.0,2,16.0,1,20,0,2009-06-01,Port Johnview,0
EMP1375,Kayla Roberts,30.0,Female,HR,Senior,Master,8.0,75621.43759378172,3.0,3,64.0,3,3,0,2023-12-12,Garciahaven,0
EMP1376,Sharon Perez,,M,Legal,Mid-level,High School,6.0,67488.62827955621,5.0,4,63.0,17,16,0,2022-11-21,Lake Henry,1
EMP1377,Cody Curry,35.0,Non-binary,HR,Junior,,12.0,90210.19384498065,3.0,4,113.0,4,4,0,2011-01-29,Cherylville,0
EMP1378,Todd Rojas,58.0,F,HR,Manager,PhD,10.0,144149.49036098167,2.0,2,25.0,18,11,0,2013-06-02,Tuckertown,0
EMP1379,Veronica Young,55.0,F,eng,Senior,Bachelor,13.0,77478.45848545311,4.0,5,14.0,9,8,0,2016-03-16,South Renee,0
EMP1380,Robert Cruz,32.0,F,,Mid-level,,18.0,53957.20134904977,,4,114.0,17,19,0,2018-07-17,Lake Davetown,0
EMP1381,Mia Clark,24.0,F,HR,Senior,PhD,10.0,110456.00886893911,5.0,3,32.0,29,12,1,2008-02-24,Seanview,1
EMP1382,Jonathan Little,49.0,Female,eng,Junior,,12.0,35279.53811699447,2.0,3,61.0,24,24,0,2006-12-10,Woodsmouth,1
EMP1383,Jennifer Meza,50.0,F,Engineering,Junior,Bachelor,13.0,40277.29572427231,4.0,4,100.0,20,17,0,2010-12-04,West Elizabeth,1
EMP1384,Anthony King,30.0,Male,eng,Manager,,12.0,60122.41403380691,3.0,3,46.0,9,19,0,2025-02-08,Smithburgh,1
EMP1385,Bradley Munoz,24.0,F,Engineering,Senior,Master,0.0,67927.83198700937,2.0,3,94.0,4,8,1,2019-03-24,Richardstad,1
EMP1386,Luis Rodriguez,46.0,F,Marketing,Mid-level,Master,7.0,59523.18158706978,4.0,3,34.0,16,3,0,2018-04-16,Lake Sabrinastad,0
EMP1387,David Sanders,55.0,Male,Engineering,Mid-level,PhD,11.0,74212.19188942443,4.0,2,64.0,21,20,0,2023-12-11,New Jasmine,0
EMP1388,Randy Hart,33.0,Non-binary,Engineering,Director,Master,18.0,81868.54756865863,4.0,4,71.0,12,7,0,2011-04-14,New Scott,1
EMP1389,April Beard,30.0,,IT,Mid-level,High School,11.0,101723.98838187844,3.0,3,75.0,22,0,0,2017-05-25,Tammyshire,0
EMP1390,Nicholas Orr,36.0,Male,HR,Manager,High School,7.0,77279.70684609456,3.0,2,117.0,16,16,0,2023-10-09,South Abigail,0
EMP1391,Patricia Jensen,61.0,M,Finance,Junior,,7.0,60951.34380762246,3.0,4,82.0,8,24,0,2020-05-26,Griffinside,1
EMP1392,Yvette Mcpherson,46.0,Non-binary,Marketing,Mid-level,High School,12.0,100366.13466098529,5.0,5,24.0,23,8,0,2023-09-02,Port Robert,0
EMP1393,Amanda Perez,26.0,F,HR,Director,High School,11.0,54557.113106746736,3.0,5,56.0,11,19,1,2012-01-18,Lake Thomas,0
EMP1394,Andrew Ochoa,32.0,Female,Engineering,Manager,Bachelor,15.0,34184.931357816924,3.0,3,31.0,13,12,0,2024-02-23,Lake Matthew,0
EMP1395,Alex Fisher,55.0,Male,Finance,Manager,Bachelor,0.0,105148.90044761356,3.0,2,62.0,13,1,0,2022-05-24,Lake Thomasville,0
EMP1396,Paul Hughes,45.0,Non-binary,eng,Manager,High School,12.0,103546.33112027429,4.0,3,,7,12,1,2017-06-17,East David,0
EMP1397,Christopher Hubbard,36.0,Non-binary,,Manager,Bachelor,6.0,55192.540194897345,3.0,2,62.0,22,8,1,2024-05-06,South Lisa,0
EMP1398,Samuel Williams,59.0,F,Legal,Manager,High School,4.0,65022.52865447686,5.0,5,76.0,4,19,0,2019-03-01,Lake Sarah,1
EMP1399,Daniel Long,29.0,,Engineering,Manager,PhD,7.0,52076.81136675176,3.0,2,91.0,18,5,1,2015-05-20,West Benjamin,1
EMP1400,Regina White,26.0,Female,MARKETING,Junior,Bachelor,13.0,83165.60543912835,5.0,2,0.0,27,0,0,2011-10-19,Baileyton,0
EMP1401,Emily Santana,47.0,Female,MARKETING,Junior,High School,12.0,118301.23228420204,2.0,3,50.0,13,24,0,2019-08-25,Port Bryan,1
EMP1402,Arthur Williams,39.0,Female,,Director,High School,,92572.04496487805,4.0,3,69.0,8,4,1,2024-11-15,Andreaton,0
EMP1403,Andrew Farmer,27.0,M,,Mid-level,,16.0,100893.11606457582,5.0,4,7.0,29,2,0,2017-11-04,Colonside,0
EMP1404,Rachel Mendoza,58.0,Non-binary,Engineering,Senior,PhD,14.0,95493.20829227529,2.0,3,67.0,6,3,0,2013-04-19,Port Nicholas,0
EMP1405,Misty Norman,34.0,M,Engineering,Junior,PhD,19.0,74997.02128602266,5.0,2,4.0,26,0,0,2016-05-16,New Jodihaven,1
EMP1406,Tyler Alexander,49.0,M,eng,Senior,,17.0,102083.5109477829,3.0,3,88.0,25,13,0,2020-06-21,Cathyhaven,0
EMP1407,Valerie Montoya,26.0,Non-binary,eng,Director,,17.0,93625.76407281999,5.0,3,85.0,25,8,0,2012-10-15,Hensonhaven,1
EMP1408,Matthew Watkins,34.0,Female,IT,Mid-level,,1.0,110986.1428788284,4.0,2,91.0,7,23,0,2012-10-07,East Johnhaven,1
EMP1409,Joy Blankenship,38.0,Non-binary,Engineering,Junior,Master,3.0,63511.276470956094,3.0,4,38.0,13,3,1,2025-12-19,North Aaronview,0
EMP1410,Rebecca Peters,61.0,,Engineering,Junior,High School,0.0,31547.209011365332,2.0,4,22.0,21,17,0,2010-02-04,Port Denise,1
EMP1411,Mark Townsend,,Non-binary,eng,Mid-level,Master,3.0,101131.27537182694,3.0,4,67.0,27,13,0,2007-03-22,Lake Logan,1
EMP1412,Jason Austin,50.0,F,Operations,Mid-level,Bachelor,17.0,476809.5111059966,2.0,5,51.0,13,24,1,2022-11-26,North Lisamouth,0
EMP1413,Stephen Caldwell,24.0,Non-binary,eng,Senior,,4.0,67598.84749196909,2.0,5,3.0,10,3,0,2010-09-01,East Marilyn,0
EMP1414,Ethan Lewis,61.0,Male,Operations,Senior,High School,18.0,68996.17969231273,2.0,5,46.0,13,24,0,2020-02-11,Lindaville,1
EMP1415,Robert Tapia,55.0,,Engineering,Mid-level,High School,14.0,138867.1581475529,3.0,2,20.0,20,9,0,2021-12-12,Thompsonbury,1
EMP1416,Bobby Keller,61.0,Male,eng,Junior,Bachelor,7.0,58945.133686643225,4.0,2,100.0,7,2,0,2018-03-08,Robinstad,0
EMP1417,Gloria Owen,48.0,Female,IT,Manager,PhD,19.0,53667.41732934167,2.0,3,55.0,2,22,0,2024-10-17,South Brookehaven,0
EMP1418,Justin Harris,34.0,Female,HR,Director,High School,16.0,77132.10583733379,2.0,5,104.0,27,6,0,2009-04-13,Michaelmouth,0
EMP1419,Amanda Snyder,54.0,F,Marketing,Director,PhD,0.0,104512.27194932403,4.0,5,65.0,28,9,0,2016-02-09,Lake Amyville,0
EMP1420,Anna Dominguez,27.0,F,Marketing,Senior,High School,11.0,131960.0496632307,2.0,5,58.0,28,12,0,2011-10-10,West Susanville,0
EMP1421,Michele Hernandez,45.0,F,eng,Mid-level,Master,18.0,91434.12408473928,2.0,2,6.0,22,3,0,2024-03-25,Robbinsburgh,1
EMP1422,Brian Martinez,40.0,,HR,Junior,,14.0,43239.78140051425,2.0,5,48.0,17,17,0,2011-05-11,Gomezborough,1
EMP1423,Angel Carrillo,37.0,M,Finance,Junior,PhD,8.0,124271.60676794498,5.0,3,15.0,2,10,0,2007-08-06,West Justinside,0
EMP1424,Tracy Young,61.0,Non-binary,Finance,Senior,Master,6.0,74513.28252307257,4.0,1,16.0,12,24,0,2025-09-06,North Emily,1
EMP1425,Chad Davis,49.0,Male,MARKETING,Senior,High School,1.0,54057.26420262576,3.0,3,83.0,11,3,0,2018-11-22,Mooreland,1
EMP1426,Ryan Thomas,54.0,,eng,Manager,,8.0,48015.18857251615,4.0,1,86.0,14,23,1,2021-04-15,Jamesburgh,0
EMP1427,Robert Harris,34.0,Male,Operations,Director,Master,9.0,95908.2179833864,3.0,3,97.0,17,13,0,2011-11-12,Ashleyborough,0
EMP1428,John Warren,46.0,Non-binary,Legal,Director,,1.0,80970.73465466035,4.0,3,74.0,4,17,1,2023-07-05,Port Kelly,0
EMP1429,Micheal James,57.0,M,Operations,Director,High School,18.0,83626.88442364626,4.0,3,33.0,6,7,0,2007-01-07,South Jasonfurt,1
EMP1430,Nathan Ramirez,48.0,Male,IT,Senior,High School,10.0,107162.57797679827,4.0,4,32.0,10,9,1,2023-01-02,Carolmouth,0
EMP1431,Christina Morales,59.0,,Marketing,Manager,Master,12.0,54946.1352122589,3.0,5,25.0,25,4,0,2019-12-18,South Colleen,1
EMP1432,Richard Gallegos,28.0,Non-binary,Legal,Mid-level,High School,9.0,109153.8657068412,1.0,4,,26,22,0,2023-03-15,Jillianville,0
EMP1433,Kelly Watson,26.0,F,IT,Senior,Bachelor,13.0,62021.06693015774,3.0,3,62.0,10,6,0,2010-11-09,Jennifermouth,0
EMP1434,Jason Hebert,52.0,F,,Manager,,17.0,129100.18434780891,5.0,4,86.0,26,11,0,2017-09-07,Gomezmouth,0
EMP1435,Bradley Rodgers,44.0,F,MARKETING,Senior,High School,18.0,89968.4753998285,4.0,5,40.0,14,24,0,2006-07-31,Villegasside,0
EMP1436,Lisa Elliott,31.0,Non-binary,Finance,Mid-level,High School,8.0,51994.03675559057,4.0,2,85.0,9,2,0,2021-03-19,Mirandachester,1
EMP1437,Richard Garza,53.0,M,Finance,Mid-level,Bachelor,6.0,24364.547916988013,5.0,3,57.0,14,3,0,2024-09-22,Robertsfort,1
EMP1438,Timothy Allen,51.0,,Operations,Manager,,2.0,95223.11805697528,2.0,3,97.0,12,9,0,2010-02-04,Delgadotown,0
EMP1439,Courtney Moore,60.0,F,Marketing,Junior,PhD,19.0,65645.49310024541,4.0,1,78.0,13,3,0,2016-09-24,West Amandaburgh,1
EMP1440,Albert Diaz,,Non-binary,Engineering,Mid-level,Bachelor,5.0,71110.85763695411,4.0,4,9.0,16,14,0,2023-03-02,New Markstad,1
EMP1441,Travis Bennett,39.0,Male,Marketing,Mid-level,Bachelor,1.0,94154.90022935267,5.0,5,14.0,12,9,0,2015-05-04,Michelleland,0
EMP1442,Lisa Miller,57.0,F,IT,Mid-level,,5.0,100260.34565626639,5.0,2,41.0,9,20,0,2009-06-13,Brownhaven,1
EMP1443,Catherine Le,23.0,Female,IT,Mid-level,Bachelor,2.0,105592.75851673227,4.0,4,92.0,24,21,0,2010-12-18,Hicksport,0
EMP1444,Teresa Knox,,,IT,Junior,,15.0,45628.96729042659,3.0,5,56.0,0,15,0,2006-10-05,Travisview,1
EMP1445,Mindy Johnson,34.0,Male,eng,Director,Bachelor,7.0,110647.36874061472,4.0,5,86.0,0,14,0,2015-11-12,Leonardview,0
EMP1446,Jared Rice,50.0,M,,Director,,1.0,60523.866595796266,2.0,3,16.0,29,18,0,2009-10-20,New Carrieside,1
EMP1447,Kevin Jones,33.0,M,Engineering,Mid-level,,16.0,18593.751631294333,4.0,5,59.0,14,19,0,2006-08-23,New Annfort,0
EMP1448,Leslie Eaton,60.0,Non-binary,Engineering,Junior,PhD,8.0,45538.99132849886,5.0,3,8.0,15,18,0,2013-03-06,Finleychester,1
EMP1449,Eric Taylor,23.0,M,HR,Senior,High School,11.0,80450.62730331412,3.0,3,113.0,11,17,0,2021-07-07,Lake Janicestad,1
EMP1450,Adrian Collins,53.0,Female,Marketing,Junior,,2.0,50529.643847971514,4.0,1,35.0,25,11,1,2006-09-10,East Markview,0
EMP1451,Sandra Johnson,34.0,F,,Manager,Master,10.0,72798.88827059891,3.0,1,72.0,23,24,0,2025-09-18,Jacksonport,0
EMP1452,Isabel Hill,48.0,Male,IT,Senior,PhD,0.0,83456.31218822947,3.0,4,79.0,5,15,0,2008-12-20,Tiffanytown,0
EMP1453,Ryan Gomez,1.0,F,Legal,Director,PhD,12.0,70465.36492226785,3.0,3,35.0,5,0,0,2023-07-02,Rogersmouth,1
EMP1454,Brooke Mcdonald,61.0,,MARKETING,Director,High School,14.0,62641.14155358208,4.0,2,47.0,11,15,0,2018-02-27,North Darryl,0
EMP1455,Kelly Russell,52.0,F,Marketing,Junior,Bachelor,4.0,43732.598425294345,5.0,2,50.0,24,1,0,2017-10-02,Port Michael,1
EMP1456,Michael Santiago,55.0,Non-binary,eng,Director,Bachelor,16.0,75548.5952053833,5.0,4,96.0,14,23,0,2008-04-29,New Alicia,0
EMP1457,Lisa Hawkins,45.0,F,Engineering,Junior,,5.0,23376.065310381622,2.0,1,118.0,3,14,1,2021-07-31,West Vanessaburgh,0
EMP1458,Kristen Calhoun,56.0,,Finance,Junior,PhD,10.0,57850.04895701447,5.0,4,94.0,23,6,1,2019-08-26,North Kathleen,0
EMP1459,Matthew Ruiz,27.0,Male,Finance,Junior,,17.0,51805.39727348098,4.0,1,69.0,3,0,0,2020-04-20,Josephview,0
EMP1460,Joseph Simmons,40.0,Female,MARKETING,Junior,Master,3.0,69015.57871227713,3.0,2,73.0,29,4,0,2007-07-10,West Evanton,1
EMP1461,Katherine Jordan,51.0,Male,,Junior,Bachelor,2.0,,2.0,3,79.0,1,9,0,2009-04-27,Sheilaland,1
EMP1462,James Jones,28.0,Male,Operations,Manager,,12.0,98998.91686084363,3.0,3,67.0,26,21,0,2017-02-25,Annetteville,0
EMP1463,John Blackwell,31.0,Non-binary,Engineering,Manager,,8.0,114586.93193123999,5.0,3,117.0,23,20,1,2015-02-26,Hullstad,0
EMP1464,Kenneth Davis,53.0,,Marketing,Manager,PhD,5.0,47055.52899407575,4.0,3,21.0,11,3,0,2015-02-12,Lopezberg,0
EMP1465,Heather Martinez,55.0,Male,Operations,Junior,Master,11.0,124820.81563175074,4.0,5,76.0,6,13,0,2018-09-05,East Stephaniefurt,1
EMP1466,Ashley Smith,,Male,eng,Director,Master,1.0,55517.61001196421,3.0,4,79.0,19,12,0,2015-10-25,North Derek,0
EMP1467,Dr. Vanessa Torres,36.0,Female,MARKETING,Senior,,2.0,79313.16957307725,4.0,1,115.0,8,0,0,2019-06-16,Birdstad,1
EMP1468,Heather Hendrix,51.0,M,Engineering,Manager,Master,2.0,87771.57472870794,1.0,3,92.0,8,15,1,2014-12-31,Jamesbury,1
EMP1469,Debra Sanford,58.0,Female,HR,Mid-level,Master,11.0,136114.56881456266,3.0,5,5.0,7,22,0,2007-12-09,East Justinfort,0
EMP1470,Carla Gutierrez,50.0,,Legal,Mid-level,PhD,14.0,61442.941555933394,4.0,3,25.0,13,8,0,2021-11-10,Lake Jeremiahborough,1
EMP1471,Kenneth Nguyen,43.0,,Engineering,Junior,PhD,8.0,30081.549675548667,2.0,2,74.0,0,21,0,2017-09-28,East David,0
EMP1472,Kenneth Riley,25.0,Non-binary,Finance,Senior,Master,7.0,112259.48675482452,4.0,4,87.0,22,15,0,2008-07-11,North Ashley,0
EMP1473,Jeffrey Macias,41.0,F,MARKETING,Manager,,10.0,54165.66103011413,3.0,4,92.0,20,18,0,2025-05-03,Roseshire,0
EMP1474,Leslie Mendoza,53.0,F,HR,Junior,Bachelor,15.0,65960.28548561018,4.0,4,2.0,22,14,0,2008-08-11,Palmermouth,0
EMP1475,Ivan Ramirez,57.0,F,IT,Director,,3.0,47056.258651845616,3.0,1,51.0,11,13,0,2025-05-03,Sweeneyland,0
EMP1476,Margaret Myers,25.0,M,Marketing,Senior,,0.0,66032.40567377703,4.0,2,73.0,24,19,1,2013-04-22,Monicaberg,0
EMP1477,Colleen Mejia,48.0,,Operations,Director,Bachelor,6.0,53990.21159486398,2.0,4,59.0,1,9,0,2006-07-27,Moniquechester,0
EMP1478,Jennifer Wu,38.0,M,HR,Director,PhD,1.0,91911.04541236928,1.0,2,62.0,12,20,0,2022-09-05,Mccoyburgh,0
EMP1479,Susan Harrington,33.0,F,MARKETING,Mid-level,,,77019.79074304948,5.0,3,64.0,29,11,0,2009-06-17,Thomasport,1
EMP1480,Joshua Robertson,43.0,F,Finance,Manager,Master,6.0,57973.62098463303,3.0,3,51.0,26,0,0,2018-10-03,Hufffort,1
EMP1481,Christina Keller,38.0,Female,MARKETING,Junior,Master,3.0,99896.7994164732,4.0,3,106.0,3,20,0,2012-01-06,Lake Victoriafort,0
EMP1482,Ashley Wu DDS,31.0,,IT,Director,PhD,,81374.91876686497,5.0,5,89.0,19,16,1,2011-09-30,Johnsonview,0
EMP1483,Patricia Thompson,22.0,F,eng,Director,PhD,0.0,28848.793738898617,3.0,5,75.0,17,8,0,2023-03-10,Herringside,0
EMP1484,Benjamin Brown,43.0,Male,Legal,Junior,PhD,0.0,97992.58285210755,3.0,4,13.0,18,22,0,2012-04-18,Kevinshire,1
EMP1485,Jennifer Rose,47.0,,IT,Senior,High School,14.0,79621.69709631587,4.0,1,88.0,15,18,0,2010-03-20,Evanborough,1
EMP1486,Janet Medina,39.0,M,HR,Junior,High School,19.0,109768.31218978856,,2,71.0,26,24,0,2007-08-11,North Garymouth,0
EMP1487,Christine Jordan,35.0,,Marketing,Junior,Master,18.0,78097.93565856612,5.0,3,106.0,13,17,1,2026-03-18,New Andrewtown,0
EMP1488,Meghan Zamora,50.0,Non-binary,eng,Manager,,9.0,55207.26623581012,3.0,2,67.0,29,6,0,2022-07-16,Port Elizabeth,0
EMP1489,Brittany Payne,33.0,Male,Legal,Mid-level,High School,17.0,69892.61666745407,4.0,5,27.0,28,8,1,2017-06-12,East Mark,0
EMP1490,Thomas Richardson,57.0,F,Engineering,Director,,2.0,95097.98327201801,2.0,2,70.0,7,21,1,2021-10-31,Lake Cynthia,1
EMP1491,Robert Tucker,56.0,Non-binary,Marketing,Mid-level,Bachelor,10.0,55731.57350747844,5.0,3,9.0,11,20,0,2007-10-25,Darrenville,1
EMP1492,Brittney Cox,,Female,IT,Senior,Master,14.0,63992.580322311034,5.0,3,114.0,8,11,0,2016-07-25,Lake Lisa,0
EMP1493,Judy Robles,28.0,,Finance,Director,High School,10.0,69457.78550002332,2.0,4,56.0,5,6,1,2007-10-03,East Markville,0
EMP1494,Tracy Blanchard,50.0,,Marketing,Mid-level,Master,16.0,46265.70974460318,3.0,2,99.0,25,13,0,2014-04-05,Lebury,0
EMP1495,Summer Rivera,32.0,Female,Legal,Senior,Bachelor,16.0,56091.91438428564,,3,65.0,17,14,0,2017-03-01,Annview,0
EMP1496,Timothy Jones,54.0,Non-binary,MARKETING,Manager,Bachelor,5.0,79313.75479510476,3.0,3,89.0,1,14,0,2015-11-01,Cindyton,1
EMP1497,Jeremy Johnson,27.0,Male,MARKETING,Senior,Master,4.0,105061.9436913252,4.0,5,116.0,22,5,0,2018-10-19,Jamesfort,0
EMP1498,Carly Rivera,36.0,F,MARKETING,Mid-level,High School,7.0,82928.67461776188,3.0,1,49.0,7,20,0,2015-07-02,Patrickport,0
EMP1499,Danielle Hahn,53.0,Non-binary,IT,Junior,Master,1.0,73853.46851577447,2.0,5,13.0,23,13,0,2022-04-26,New Joyce,0
EMP1500,Jessica Casey,119.0,M,Legal,Director,,15.0,,3.0,4,15.0,13,1,0,2013-09-01,East Nathaniel,1
EMP0067,Matthew Robinson,35.0,F,,Senior,PhD,12.0,142898.66430782207,3.0,4,53.0,26,9,0,2011-03-29,New Teresa,0
EMP1147,Devon Smith,53.0,Non-binary,eng,Mid-level,,10.0,63369.578334547994,3.0,1,44.0,16,23,0,2018-04-11,Jacquelinetown,1
EMP0215,Miguel Fitzgerald,61.0,Female,MARKETING,Director,PhD,1.0,31403.797084177553,4.0,5,27.0,9,15,0,2008-11-23,Zacharyfurt,0
EMP1269,Sara Ferguson,35.0,M,Engineering,Senior,Bachelor,19.0,67187.09598310824,2.0,2,83.0,20,12,0,2011-11-08,New Brandonfort,0
EMP1292,Maria Taylor,47.0,Female,eng,Junior,Master,15.0,119166.3872322859,4.0,2,2.0,18,24,1,2021-01-04,Amandaborough,1
EMP0192,Lisa Castillo,45.0,Male,Marketing,Mid-level,,12.0,39587.559123013314,3.0,3,89.0,15,15,0,2014-12-28,North Brian,0
EMP0830,Christina Edwards,32.0,Male,Operations,Director,Master,6.0,120498.72126374175,4.0,5,65.0,16,13,0,2010-05-10,North Amberside,1
EMP0056,Mark Bentley,25.0,M,Marketing,Manager,Bachelor,6.0,45685.209778681434,4.0,1,6.0,28,19,0,2020-07-09,West Amanda,0
EMP0385,David Murray,37.0,Non-binary,Legal,Mid-level,Master,14.0,49251.63322735633,3.0,4,20.0,25,24,0,2016-07-25,Julianmouth,0
EMP0939,Lisa James,48.0,F,Engineering,Senior,Master,12.0,86049.65015987576,,5,29.0,0,13,0,2012-07-31,West Jessicabury,1
EMP1221,Paige Wright,61.0,,Operations,Manager,PhD,11.0,70439.54661151153,2.0,5,65.0,14,17,0,2015-05-31,Coopermouth,0
EMP0090,Timothy Mcfarland,56.0,Male,eng,Junior,High School,0.0,,3.0,5,84.0,15,3,0,2025-04-21,Webbfort,1
EMP0325,Sean Brown,30.0,,eng,Mid-level,Bachelor,1.0,640228.0075375591,3.0,4,2.0,11,11,0,2024-01-13,Port Thomas,0
EMP1484,Benjamin Brown,43.0,Male,Legal,Junior,PhD,0.0,97992.58285210755,3.0,4,13.0,18,22,0,2012-04-18,Kevinshire,1
